,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
53095,N62371,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42512400.0,0,0,0,1,0,1,0,0,1,1,0,492 days 01:00:00,0,492,328111.38323182624,233385497065.10742
53100,N62377,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,44672400.0,0,0,0,1,0,1,0,0,1,1,0,517 days 01:00:00,0,517,328111.38323182624,233385497065.10742
53105,N62385,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42253200.0,0,0,0,1,0,1,0,0,1,1,0,489 days 01:00:00,0,489,328111.38323182624,233385497065.10742
53106,N62387,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41907600.0,0,0,0,1,0,1,0,0,1,1,0,485 days 01:00:00,0,485,328111.38323182624,233385497065.10742
53108,N62389,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,83.2,0,68.77,30412800.0,0,1,1,1,1,1,1,0,1,1,0,352 days 00:00:00,0,352,328111.38323182624,233385497065.10742
53109,N62392,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43462800.0,0,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00,0,503,328111.38323182624,233385497065.10742
53112,N62396,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,90.97,0,68.77,43808400.0,0,0,0,1,0,1,0,0,1,1,0,507 days 01:00:00,0,507,328111.38323182624,233385497065.10742
53116,N62403,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00,0,493,328111.38323182624,233385497065.10742
53139,N62437,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42339600.0,0,0,0,1,0,1,0,0,1,1,0,490 days 01:00:00,0,490,328111.38323182624,233385497065.10742
53149,N62454,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17888400.0,0,0,0,1,0,1,0,0,1,1,0,207 days 01:00:00,0,207,328111.38323182624,233385497065.10742
53161,N62474,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42426000.0,0,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00,0,491,328111.38323182624,233385497065.10742
53183,N62508,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42944400.0,0,0,0,1,0,1,0,0,1,1,0,497 days 01:00:00,0,497,328111.38323182624,233385497065.10742
53185,N62512,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41907600.0,0,0,0,1,0,1,0,0,1,1,0,485 days 01:00:00,0,485,328111.38323182624,233385497065.10742
53208,N62548,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41994000.0,0,0,0,1,0,1,0,0,1,1,0,486 days 01:00:00,0,486,328111.38323182624,233385497065.10742
53227,N62580,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00,0,493,328111.38323182624,233385497065.10742
53229,N62582,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,21427200.0,0,0,0,1,0,1,0,0,1,1,0,248 days 00:00:00,0,248,328111.38323182624,233385497065.10742
53232,N62588,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41389200.0,0,0,0,1,0,1,0,0,1,1,0,479 days 01:00:00,0,479,328111.38323182624,233385497065.10742
53236,N62592,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43549200.0,0,0,0,1,0,1,0,0,1,1,0,504 days 01:00:00,0,504,328111.38323182624,233385497065.10742
53245,N62610,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42512400.0,0,0,0,1,0,1,0,0,1,1,0,492 days 01:00:00,0,492,328111.38323182624,233385497065.10742
53246,N62611,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42512400.0,0,0,0,1,0,1,0,0,1,1,0,492 days 01:00:00,0,492,328111.38323182624,233385497065.10742
53258,N62627,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42685200.0,0,0,0,1,0,1,0,0,1,1,0,494 days 01:00:00,0,494,328111.38323182624,233385497065.10742
53278,N62657,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41994000.0,0,0,0,1,0,1,0,0,1,1,0,486 days 01:00:00,0,486,328111.38323182624,233385497065.10742
53291,N62676,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00,0,521,328111.38323182624,233385497065.10742
53299,N62686,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17456400.0,0,0,0,1,0,1,0,0,1,1,0,202 days 01:00:00,0,202,328111.38323182624,233385497065.10742
53318,N62711,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41389200.0,0,0,0,1,0,1,0,0,1,1,0,479 days 01:00:00,0,479,328111.38323182624,233385497065.10742
53324,N62718,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,43808400.0,0,0,0,1,0,1,0,0,1,1,0,507 days 01:00:00,0,507,328111.38323182624,233385497065.10742
53329,N62724,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,32572800.0,0,0,0,1,0,1,0,0,1,1,1,377 days 00:00:00,0,377,328111.38323182624,233385497065.10742
53341,N62745,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,11494800.0,0,0,0,0,0,0,0,0,1,0,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
53355,N62790,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40179600.0,0,0,0,1,0,1,0,0,1,1,0,465 days 01:00:00,0,465,328111.38323182624,233385497065.10742
53365,N62809,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,83.2,0,68.77,23932800.0,0,1,1,1,1,1,1,0,1,1,0,277 days 00:00:00,0,277,328111.38323182624,233385497065.10742
53366,N62810,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41734800.0,0,0,0,1,0,1,0,0,1,1,0,483 days 01:00:00,0,483,328111.38323182624,233385497065.10742
53412,N62907,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41562000.0,0,0,0,1,0,1,0,0,1,1,0,481 days 01:00:00,0,481,328111.38323182624,233385497065.10742
53420,N62927,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41734800.0,0,0,0,1,0,1,0,0,1,1,0,483 days 01:00:00,0,483,328111.38323182624,233385497065.10742
53423,N62936,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17629200.0,0,0,0,1,0,1,0,0,1,1,0,204 days 01:00:00,0,204,328111.38323182624,233385497065.10742
53432,N62954,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41216400.0,0,0,0,1,0,1,0,0,1,1,0,477 days 01:00:00,0,477,328111.38323182624,233385497065.10742
53438,N62964,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40870800.0,0,0,0,1,0,1,0,0,1,1,0,473 days 01:00:00,0,473,328111.38323182624,233385497065.10742
53442,N62968,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,43030800.0,0,0,0,1,0,1,0,0,1,1,0,498 days 01:00:00,0,498,328111.38323182624,233385497065.10742
53444,N62973,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00,0,521,328111.38323182624,233385497065.10742
53458,N62993,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40957200.0,0,0,0,1,0,1,0,0,1,1,0,474 days 01:00:00,0,474,328111.38323182624,233385497065.10742
53487,N63037,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,0,461,328111.38323182624,233385497065.10742
53494,N63048,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40957200.0,0,0,0,1,0,1,0,0,1,1,0,474 days 01:00:00,0,474,328111.38323182624,233385497065.10742
53519,N63078,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,0,480,328111.38323182624,233385497065.10742
53522,N63085,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,46314000.0,0,0,0,1,0,1,0,0,1,1,0,536 days 01:00:00,0,536,328111.38323182624,233385497065.10742
53531,N63102,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41562000.0,0,0,0,1,0,1,0,0,1,1,0,481 days 01:00:00,0,481,328111.38323182624,233385497065.10742
53565,N63151,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42166800.0,0,0,0,1,0,1,0,0,1,1,0,488 days 01:00:00,0,488,328111.38323182624,233385497065.10742
53566,N63152,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41821200.0,0,0,0,1,0,1,0,0,1,1,0,484 days 01:00:00,0,484,328111.38323182624,233385497065.10742
53568,N63157,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,44413200.0,0,0,0,1,0,1,0,0,1,1,0,514 days 01:00:00,0,514,328111.38323182624,233385497065.10742
53580,N63173,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,19008000.0,0,0,0,1,0,1,0,0,1,1,0,220 days 00:00:00,0,220,328111.38323182624,233385497065.10742
53594,N63192,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,55.8,0,68.77,23760000.0,0,0,0,1,0,1,0,0,1,1,0,275 days 00:00:00,0,275,328111.38323182624,233385497065.10742
53595,N63193,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,42426000.0,0,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00,0,491,328111.38323182624,233385497065.10742
53608,N63209,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42166800.0,0,0,0,1,0,1,0,0,1,1,0,488 days 01:00:00,0,488,328111.38323182624,233385497065.10742
53628,N63237,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,0,480,328111.38323182624,233385497065.10742
53631,N63240,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18061200.0,0,0,0,1,0,1,0,0,1,1,0,209 days 01:00:00,0,209,328111.38323182624,233385497065.10742
53633,N63244,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,43376400.0,0,0,0,1,0,1,0,0,1,1,0,502 days 01:00:00,0,502,328111.38323182624,233385497065.10742
53638,N63255,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40784400.0,0,0,0,1,0,1,0,0,1,1,0,472 days 01:00:00,0,472,328111.38323182624,233385497065.10742
53644,N63262,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,89.2,0,68.77,35424000.0,0,0,0,1,0,1,0,0,1,1,0,410 days 00:00:00,0,410,328111.38323182624,233385497065.10742
53646,N63265,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00,0,471,328111.38323182624,233385497065.10742
53648,N63268,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00,0,471,328111.38323182624,233385497065.10742
53653,N63273,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,0,470,328111.38323182624,233385497065.10742
53654,N63274,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,24364800.0,0,0,0,1,0,1,0,0,1,1,0,282 days 00:00:00,0,282,328111.38323182624,233385497065.10742
53655,N63275,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40525200.0,0,0,0,1,0,1,0,0,1,1,0,469 days 01:00:00,0,469,328111.38323182624,233385497065.10742
53657,N63277,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,0,470,328111.38323182624,233385497065.10742
53665,N63289,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40525200.0,0,0,0,1,0,1,0,0,1,1,0,469 days 01:00:00,0,469,328111.38323182624,233385497065.10742
53672,N63299,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,89.2,0,33.6,17971200.0,0,0,0,0,0,0,0,0,1,1,0,208 days 00:00:00,0,208,328111.38323182624,233385497065.10742
53676,N63303,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00,0,471,328111.38323182624,233385497065.10742
53699,N63358,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41562000.0,0,0,0,1,0,1,0,0,1,1,0,481 days 01:00:00,0,481,328111.38323182624,233385497065.10742
53716,N63381,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,16765200.0,0,0,0,1,0,1,0,0,1,1,0,194 days 01:00:00,0,194,328111.38323182624,233385497065.10742
53722,N63389,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41821200.0,0,0,0,1,0,1,0,0,1,1,0,484 days 01:00:00,0,484,328111.38323182624,233385497065.10742
53731,N63404,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41216400.0,0,0,0,1,0,1,0,0,1,1,0,477 days 01:00:00,0,477,328111.38323182624,233385497065.10742
53760,N63455,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41389200.0,0,0,0,1,0,1,0,0,1,1,0,479 days 01:00:00,0,479,328111.38323182624,233385497065.10742
53763,N63462,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41130000.0,0,0,0,1,0,1,0,0,1,1,0,476 days 01:00:00,0,476,328111.38323182624,233385497065.10742
53766,N63465,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00,0,471,328111.38323182624,233385497065.10742
53780,N63518,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,43808400.0,0,0,0,1,0,1,0,0,1,1,0,507 days 01:00:00,0,507,328111.38323182624,233385497065.10742
53788,N63531,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42426000.0,0,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00,0,491,328111.38323182624,233385497065.10742
53789,N63535,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41302800.0,0,0,0,1,0,1,0,0,1,1,0,478 days 01:00:00,0,478,328111.38323182624,233385497065.10742
53790,N63536,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40784400.0,0,0,0,1,0,1,0,0,1,1,0,472 days 01:00:00,0,472,328111.38323182624,233385497065.10742
53822,N63603,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41562000.0,0,0,0,1,0,1,0,0,1,1,0,481 days 01:00:00,0,481,328111.38323182624,233385497065.10742
53849,N63647,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,38278800.0,0,0,0,1,0,1,0,0,1,1,0,443 days 01:00:00,0,443,328111.38323182624,233385497065.10742
53882,N63695,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,0,480,328111.38323182624,233385497065.10742
53895,N63713,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17802000.0,0,0,0,1,0,1,0,0,1,1,0,206 days 01:00:00,0,206,328111.38323182624,233385497065.10742
53903,N63725,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00,0,471,328111.38323182624,233385497065.10742
53919,N63766,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,42080400.0,0,0,0,1,0,1,0,0,1,1,0,487 days 01:00:00,0,487,328111.38323182624,233385497065.10742
53958,N63826,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,47516400.0,0,0,0,1,0,1,0,0,1,1,0,549 days 23:00:00,0,549,328111.38323182624,233385497065.10742
53959,N63828,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18486000.0,0,0,0,1,0,1,0,0,1,1,0,213 days 23:00:00,0,213,328111.38323182624,233385497065.10742
53966,N63840,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,49158000.0,0,0,0,1,0,1,0,0,1,1,0,568 days 23:00:00,0,568,328111.38323182624,233385497065.10742
53973,N63847,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,47948400.0,0,0,0,1,0,1,0,0,1,1,0,554 days 23:00:00,0,554,328111.38323182624,233385497065.10742
53996,N63880,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18486000.0,0,0,0,1,0,1,0,0,1,1,0,213 days 23:00:00,0,213,328111.38323182624,233385497065.10742
54000,N63885,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,48034800.0,0,0,0,1,0,1,0,0,1,1,0,555 days 23:00:00,0,555,328111.38323182624,233385497065.10742
54001,N63887,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,44578800.0,0,0,0,1,0,1,0,0,1,1,0,515 days 23:00:00,0,515,328111.38323182624,233385497065.10742
54009,N63898,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,48034800.0,0,0,0,1,0,1,0,0,1,1,0,555 days 23:00:00,0,555,328111.38323182624,233385497065.10742
54012,N63901,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,31708800.0,0,0,0,1,0,1,0,0,1,1,0,367 days 00:00:00,0,367,328111.38323182624,233385497065.10742
54027,N63926,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40870800.0,0,0,0,1,0,1,0,0,1,1,0,473 days 01:00:00,0,473,328111.38323182624,233385497065.10742
54046,N63955,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43030800.0,0,0,0,1,0,1,0,0,1,1,0,498 days 01:00:00,0,498,328111.38323182624,233385497065.10742
54047,N63958,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,89.2,0,68.77,20649600.0,0,0,0,1,0,1,0,0,1,1,0,239 days 00:00:00,0,239,328111.38323182624,233385497065.10742
54054,N63970,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,40438800.0,0,0,0,1,0,1,0,0,1,1,0,468 days 01:00:00,0,468,328111.38323182624,233385497065.10742
54074,N63999,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41043600.0,0,0,0,1,0,1,0,0,1,1,0,475 days 01:00:00,0,475,328111.38323182624,233385497065.10742
54084,N64015,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,41302800.0,0,0,0,1,0,1,0,0,1,1,0,478 days 01:00:00,0,478,328111.38323182624,233385497065.10742
54091,N64023,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43376400.0,0,0,0,1,0,1,0,0,1,1,0,502 days 01:00:00,0,502,328111.38323182624,233385497065.10742
54092,N64024,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,41389200.0,0,0,0,1,0,1,0,0,1,1,0,479 days 01:00:00,0,479,328111.38323182624,233385497065.10742
54094,N64027,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,31968000.0,0,0,0,1,0,1,0,0,1,1,0,370 days 00:00:00,0,370,328111.38323182624,233385497065.10742
54117,N64062,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43117200.0,0,0,0,1,0,1,0,0,1,1,0,499 days 01:00:00,0,499,328111.38323182624,233385497065.10742
54124,N64072,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,15728400.0,0,0,0,1,0,1,0,0,1,1,0,182 days 01:00:00,0,182,328111.38323182624,233385497065.10742
54142,N64112,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,38797200.0,0,0,0,1,0,1,0,0,1,1,0,449 days 01:00:00,0,449,328111.38323182624,233385497065.10742
54254,N64452,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,38797200.0,0,0,0,1,0,1,0,0,1,1,0,449 days 01:00:00,0,449,328111.38323182624,233385497065.10742
54268,N64532,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.57,0,68.77,41130000.0,0,0,0,1,0,1,0,0,1,1,0,476 days 01:00:00,0,476,328111.38323182624,233385497065.10742
54269,N64534,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,21513600.0,0,0,0,1,0,1,0,0,1,1,0,249 days 00:00:00,0,249,328111.38323182624,233385497065.10742
54354,N64789,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36550800.0,0,0,0,1,0,1,0,0,1,1,0,423 days 01:00:00,0,423,328111.38323182624,233385497065.10742
54366,N64804,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,38538000.0,0,0,0,1,0,1,0,0,1,1,0,446 days 01:00:00,0,446,328111.38323182624,233385497065.10742
54370,N64812,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17798400.0,0,0,0,1,0,1,0,0,1,1,0,206 days 00:00:00,0,206,328111.38323182624,233385497065.10742
54375,N64823,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,11754000.0,0,0,0,0,0,0,0,0,1,0,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
54389,N64842,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17712000.0,0,0,0,1,0,1,0,0,1,1,0,205 days 00:00:00,0,205,328111.38323182624,233385497065.10742
54418,N64957,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,37328400.0,0,0,0,1,0,1,0,0,1,1,0,432 days 01:00:00,0,432,328111.38323182624,233385497065.10742
54421,N64963,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,37414800.0,0,0,0,1,0,1,0,0,1,1,0,433 days 01:00:00,0,433,328111.38323182624,233385497065.10742
54424,N64968,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,47001600.0,0,0,0,1,0,1,0,0,1,1,1,544 days 00:00:00,0,544,328111.38323182624,233385497065.10742
54428,N64975,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,18403200.0,0,0,0,1,0,1,0,0,1,1,0,213 days 00:00:00,0,213,328111.38323182624,233385497065.10742
54504,N65252,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,55900800.0,0,0,0,0,0,0,0,0,1,0,0,647 days 00:00:00,0,647,328111.38323182624,233385497065.10742
54505,N65255,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,39488400.0,0,0,0,1,0,1,0,0,1,1,0,457 days 01:00:00,0,457,328111.38323182624,233385497065.10742
54532,N65368,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,43203600.0,0,0,0,1,0,1,0,0,1,1,0,500 days 01:00:00,0,500,328111.38323182624,233385497065.10742
54540,N65393,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,33.6,0,33.6,8816400.0,0,0,0,0,0,0,0,0,1,0,0,102 days 01:00:00,0,102,328111.38323182624,233385497065.10742
54595,N65526,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17625600.0,0,0,0,1,0,1,0,0,1,1,0,204 days 00:00:00,0,204,328111.38323182624,233385497065.10742
54610,N65548,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.6,0,68.77,17712000.0,0,0,0,1,0,1,0,0,1,1,0,205 days 00:00:00,0,205,328111.38323182624,233385497065.10742
54614,N65554,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,40006800.0,0,0,0,1,0,1,0,0,1,1,0,463 days 01:00:00,0,463,328111.38323182624,233385497065.10742
54620,N65566,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,50.2,0,68.77,22291200.0,0,0,0,1,0,1,0,0,1,1,0,258 days 00:00:00,0,258,328111.38323182624,233385497065.10742
54625,N65572,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,85.37,0,68.77,36378000.0,0,0,0,1,0,1,0,0,1,1,0,421 days 01:00:00,0,421,328111.38323182624,233385497065.10742
54626,N65573,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36118800.0,0,0,0,1,0,1,0,0,1,1,0,418 days 01:00:00,0,418,328111.38323182624,233385497065.10742
54629,N65577,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,79.77,0,68.77,36378000.0,0,0,0,1,0,1,0,0,1,1,0,421 days 01:00:00,0,421,328111.38323182624,233385497065.10742
