,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
64685,S188527,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,54.0,0,15.0,79.5,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64688,S188692,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,54.0,0,15.0,79.5,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64691,S188851,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64692,S188976,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,10544400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64693,S188977,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,10976400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64694,S189008,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,12877200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64696,S189043,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,10458000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64697,S189046,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,11235600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64701,S189079,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,54.0,0,15.0,79.5,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64702,S189116,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,11667600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64703,S189274,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,11494800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64705,S189500,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64706,S189520,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,54.0,0,15.0,79.5,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64708,S189812,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,10112400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64709,S189921,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,10108800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64710,S189924,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,11228400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64712,S190062,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,12186000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64713,S190089,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,9680400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64717,S190238,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,13042800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64719,S190345,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,9680400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64720,S190358,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,9680400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64721,S190538,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,9244800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64722,S190590,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,99.0,0,15.0,84.0,9241200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64724,S190641,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,8640000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64726,S190798,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,9244800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64727,S190805,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,95.0,0,15.0,159.0,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64728,S190884,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,94.5,0,15.0,79.5,9504000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64729,S190982,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,94.5,0,15.0,79.5,11487600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64730,S191213,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,10281600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64731,S191232,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,10796400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64732,S191236,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,54.0,0,15.0,79.5,9068400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64733,S191275,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,54.0,0,15.0,79.5,8899200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64734,S191717,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,99.0,0,15.0,84.0,8463600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64735,S191758,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,99.0,0,15.0,167.5,11228400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64737,S37748,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11149200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64739,S38067,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11660400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64741,S39246,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,146.16,0,15.16,131.0,13050000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64743,S39456,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,74.0,0,10.0,64.0,10458000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64744,S39459,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,171,74.0,0,10.0,64.0,7344000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64745,S39594,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64746,S42688,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10882800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64753,S43504,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.71,125.19,11664000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64756,S44003,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,38.01,0,11.88,62.59,10108800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64760,S44062,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,42.0,0,10.0,65.5,9162000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64761,S44637,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,42.71,0,11.41,62.59,12351600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64762,S44743,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,9244800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64764,S44850,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10364400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64766,S44945,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,10717200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64767,S44971,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11232000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64769,S45098,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11228400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64770,S45216,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,62.59,12092400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64771,S45228,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11574000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64772,S45269,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11142000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64774,S45321,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,42.71,0,11.41,62.59,12783600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64775,S45364,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10018800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64776,S45416,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,7171200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64777,S45418,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11404800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64779,S47824,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10537200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64784,S47904,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,41,69.05,0,6.46,125.19,8031600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64786,S48295,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10882800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64787,S48312,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,10191600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64788,S48319,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,10278000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64789,S48421,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,12006000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64790,S48565,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,11487600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64791,S48670,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,42.71,0,11.41,62.59,12960000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64792,S49112,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,9673200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64793,S49219,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,42.71,0,11.41,62.59,7862400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64794,S49393,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,12178800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64799,S49912,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,191,74.01,0,6.46,125.19,7862400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64800,S49929,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10195200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64801,S49962,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11145600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64802,S49992,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,74.01,0,11.41,125.19,10281600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64803,S50003,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10195200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64805,S50255,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64806,S50308,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,10458000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64807,S50416,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,9766800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64811,S50617,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,13136400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64815,S50705,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,12531600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64816,S50723,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,12099600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64817,S50784,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,12445200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64819,S50855,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10886400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64821,S50899,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,12877200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64822,S50992,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,74.01,0,6.46,125.19,11494800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64824,S51014,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,11840400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64825,S51046,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11149200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64826,S51056,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,69.05,0,6.46,62.59,12268800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64829,S51246,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,74.01,0,11.41,125.19,12272400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64830,S51357,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10800000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64831,S51449,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,75.5,0,11.41,62.59,12445200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64832,S51490,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,43,42.71,0,11.41,62.59,8208000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64834,S51536,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,11.41,62.59,11926800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64837,S51838,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10544400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64838,S51940,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64840,S52097,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,12272400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64845,S52470,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11840400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64846,S52498,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64848,S52742,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64850,S52891,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,38.01,0,6.71,62.59,12099600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64851,S52986,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10198800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64853,S53088,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64854,S53167,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,11.41,62.59,12790800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64855,S53196,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64856,S53250,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11322000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64857,S53266,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,12013200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64858,S53412,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11667600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64859,S53434,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11494800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64860,S53736,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,157,37.75,0,6.46,62.59,10371600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64861,S53741,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10458000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64862,S53771,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10026000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64863,S53777,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10112400.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64864,S53801,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11754000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64865,S54000,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10630800.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64867,S54113,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,42.71,0,11.41,62.59,11581200.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64868,S54115,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,11667600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64869,S54154,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,158,42.71,0,6.46,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64870,S54297,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,69.05,0,6.46,125.19,11235600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64872,S54508,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7,37.75,0,6.46,62.59,10803600.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
64873,S54568,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,158,37.75,0,6.46,62.59,10890000.0,0,0,0,1,0,1,0,0,1,1,0,438015.8357281996,3243069087090.054
